date,shadow_equity,open_equity,wc_dd,damaged,green,recent_r20,recent_r40,spy_r20,native_close_target,effective_native,control_allocation,A_allocation,B_allocation,control_nav,A_nav,B_nav,spy_nav,control_reason,A_reason,B_reason,fast_signal,slow_signal,eligible_count,leadership_population,held_count,research_eligible_universe,research_ranking_count,research_ranking_sha256,research_selected_positions_sha256,research_selected_positions,research_ldrc_state
2006-08-14,87687.9958161382,88232.6803796326,-0.12312004183861802,0.782608695652174,0.17391304347826086,-0.005516509151822335,-0.08143333132864028,0.03056645773534039,1.0,1.0,1.0,1.0,1.0,0.9491309777683958,0.9491309777683958,0.9491309777683958,0.994213119942131,NORMAL,NORMAL,NORMAL,False,False,1094,110,23,1094,110,a3a9a8c949647d08cdd748796d44aba82a604afa3d994faec2457c99ed4de59c,1320c8d910978caeff4b5e84b3ae7447eeb7d700e2d14f2032b9e82ea2dd6bb2,"[""1035638340512403010"",""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-15,88993.9478460995,87719.98257129778,-0.11006052153900503,0.5652173913043478,0.391304347826087,0.015508233381864134,-0.06207735036642592,0.037579699502278796,1.0,1.0,1.0,1.0,1.0,0.9632665446219796,0.9632665446219796,0.9632665446219796,1.0060920475609203,NORMAL,NORMAL,NORMAL,False,False,1093,110,23,1093,110,b1994175f33ed278f27c76398326dfc113d1dafc52ffe5fc3130f7dfe81c470f,1320c8d910978caeff4b5e84b3ae7447eeb7d700e2d14f2032b9e82ea2dd6bb2,"[""1035638340512403010"",""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-16,89224.27642440902,88282.04965853361,-0.10775723575590979,0.45454545454545453,0.36363636363636365,0.0017960919796435881,-0.049769499098988756,0.03190351915935641,1.0,1.0,1.0,1.0,1.0,0.9657596109385744,0.9657596109385744,0.9657596109385744,1.0144672001446715,NORMAL,NORMAL,NORMAL,False,False,1083,109,22,1083,109,765d4d8031d85102b4137b98e02aefc8462c111064978ce186a1c81d119f775f,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-17,89054.5150391374,89192.49040506732,-0.10945484960862595,0.6818181818181818,0.3181818181818182,0.033282194434894,-0.04813533004387449,0.04165026740444033,1.0,1.0,1.0,1.0,1.0,0.9639221212332787,0.9639221212332787,0.9639221212332787,1.0170441701704411,NORMAL,NORMAL,NORMAL,False,False,1076,108,22,1076,108,6da0e6facf812d38f568b04761631ec9ea0fa9012018030010519226c8c66e70,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-18,89736.42251048463,89243.79020484282,-0.10263577489515374,0.5,0.36363636363636365,0.05050579654942,-0.049307002811849854,0.05437355001923572,1.0,1.0,1.0,1.0,1.0,0.9713030574606778,0.9713030574606778,0.9713030574606778,1.0222094127220935,NORMAL,NORMAL,NORMAL,False,False,1069,107,22,1069,107,a8464f517beb4a5d36848ff29bbfed1d6a8ab524949d9977f33dc72f75eeebe9,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-21,88811.52664040025,89641.77102865033,-0.11188473359599749,0.5,0.45454545454545453,0.013950329473758849,-0.061797519866465755,0.031050709288878986,1.0,1.0,1.0,1.0,1.0,0.9612920255818356,0.9612920255818356,0.9612920255818356,1.0178240426782397,NORMAL,NORMAL,NORMAL,False,False,1058,106,22,1058,106,a5f1043a01463523e5c68df79e5a717f5cca8ef5e0d20ea811c46cdc29b8639e,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-22,89188.11432825676,88685.51912318707,-0.10811885671743238,0.5454545454545454,0.4090909090909091,0.0076077459323093954,-0.058990203086081605,0.0273125541915753,1.0,1.0,1.0,1.0,1.0,0.9653681940136042,0.9653681940136042,0.9653681940136042,1.0177449251774486,NORMAL,NORMAL,NORMAL,False,False,1044,105,22,1044,105,7d8ca99bea070ee6d5dc27c4700a72c7f1285ec6292e2af7f676b485c6422d07,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-23,87658.84272526694,89046.31243164581,-0.12341157274733061,0.7272727272727273,0.22727272727272727,-0.00618334417514077,-0.06887987542824403,0.023094451407086325,1.0,1.0,1.0,1.0,1.0,0.9488154260057391,0.9488154260057391,0.9488154260057391,1.0149306026493052,NORMAL,NORMAL,NORMAL,False,False,1027,103,22,1027,103,406b2c0724c55c436d6c51c17e7c49b7aef28046ce8d47abfd141b3e3fbc9938,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-24,87731.79757979001,87935.59020175836,-0.12268202420209984,0.6818181818181818,0.2727272727272727,0.007293323147975483,-0.06775673629635026,0.023196140819049305,1.0,1.0,1.0,1.0,1.0,0.9496050861155633,0.9496050861155633,0.9496050861155633,1.0140716126407157,NORMAL,NORMAL,NORMAL,False,False,1015,102,22,1015,102,1795e6354a54e3eb40fbfcc724fe788915d61f5bff787b9539014a62cfd55b58,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-25,87632.18597887467,87856.76617977361,-0.12367814021125334,0.6363636363636364,0.3181818181818182,-0.0032932763589518244,-0.06630526852202745,0.014294424496984481,1.0,1.0,1.0,1.0,1.0,0.9485268945650106,0.9485268945650106,0.9485268945650106,1.015326190153261,NORMAL,NORMAL,NORMAL,False,False,999,100,22,999,100,997f7933d5d6c8008ddda4f22e17c7d9aa6f65f4fefc4bf69b90f5f95b5c1e4a,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-28,87679.42181135161,87324.440189939,-0.1232057818864839,0.6666666666666666,0.3333333333333333,0.004312307665623738,-0.05897567934717385,0.0201749627017489,1.0,1.0,1.0,1.0,1.0,0.9490381731208412,0.9490381731208412,0.9490381731208412,1.020174962701749,NORMAL,NORMAL,NORMAL,False,False,996,100,21,996,100,5a9c2e4cd951987dc048018afb937a33108c203f4ac89afd8ecc1009266386ee,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-29,88200.70087833819,87737.21057426439,-0.1179929912166181,0.6190476190476191,0.38095238095238093,0.02090428708173775,-0.04830023099501368,0.026408450704224373,1.0,1.0,1.0,1.0,1.0,0.9546804746232791,0.9546804746232791,0.9546804746232791,1.0213504227135033,NORMAL,NORMAL,NORMAL,False,False,1000,100,21,1000,100,a81f95f16ca8da5ea2fad241a057111cae998db49d3c27e58d18d09a77b5b6a2,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-30,87768.19573806468,88029.65172936994,-0.1223180426193532,0.6190476190476191,0.38095238095238093,0.023748042579893047,-0.040535422897439055,0.020138771365712405,1.0,1.0,1.0,1.0,1.0,0.949999058166477,0.949999058166477,0.949999058166477,1.0219720602197198,NORMAL,NORMAL,NORMAL,False,False,983,99,21,983,99,7d936752646b96154a711e5f5a578c93c9077ed98cf2a02a8aa7f5b66b338c81,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-31,88145.6647733086,88084.5251893048,-0.11854335226691404,0.6190476190476191,0.38095238095238093,0.018117374408377573,-0.04748892717237274,0.01728367278046483,1.0,1.0,1.0,1.0,1.0,0.9540847662632792,0.9540847662632792,0.9540847662632792,1.0218138252181372,NORMAL,NORMAL,NORMAL,False,False,976,98,21,976,98,554203dab14f3f24a7d2bcb1cf2f4ccc73d08145c729a242f45046a42ca87d02,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
